Date,Open,High,Low,Close,Volume
2021-03-11,5.88,5.88,5.52,5.8,953832
2021-03-12,5.8,5.89,5.66,5.72,372424
2021-03-15,5.71,5.92,5.6,5.72,787901
2021-03-16,5.7,5.7,5.55,5.56,598884
2021-03-17,5.52,5.63,5.2,5.45,1653912
2021-03-18,5.48,5.51,5.34,5.45,316512
2021-03-19,5.36,5.39,5.15,5.21,531034
2021-03-22,5.22,5.66,5.15,5.6,1129556
2021-03-23,5.58,5.65,5.41,5.48,328956
2021-03-24,5.47,5.47,5.25,5.32,410693
2021-03-25,5.35,5.4,5.15,5.19,367493
2021-03-26,5.29,5.45,5.21,5.41,377858
2021-03-29,5.45,5.54,5.3,5.3,366846
2021-03-30,5.3,5.35,5.23,5.25,191822
2021-03-31,5.23,5.28,5.17,5.2,155185
2021-04-01,5.27,5.69,5.19,5.65,775998
2021-04-06,5.73,5.96,5.7,5.94,966584
2021-04-07,6.0,6.0,5.73,5.78,644766
2021-04-08,5.79,5.87,5.55,5.68,378232
2021-04-09,5.64,5.88,5.59,5.73,464394
2021-04-12,5.71,6.17,5.65,6.15,1302922
2021-04-13,6.16,6.28,5.9,5.92,1058826
2021-04-14,5.96,6.08,5.85,5.95,544314
2021-04-15,5.95,6.07,5.95,6.03,188625
2021-04-16,6.03,6.17,5.95,5.98,432569
2021-04-19,6.0,6.16,5.98,6.04,439707
2021-04-20,6.02,6.05,5.65,5.77,544092
2021-04-21,5.72,5.76,5.57,5.66,297359
2021-04-22,5.7,5.85,5.66,5.77,241993
2021-04-23,5.79,5.79,5.68,5.71,198776
2021-04-26,5.8,6.04,5.72,5.98,348459
2021-04-27,5.99,6.07,5.75,5.83,295935
2021-04-28,5.84,5.94,5.74,5.88,218000
2021-04-29,5.96,5.96,5.65,5.7,746801
2021-04-30,5.75,5.77,5.5,5.54,502289
2021-05-04,5.55,5.58,5.41,5.42,316913
2021-05-05,5.45,5.58,5.45,5.47,210163
2021-05-06,5.52,5.54,5.25,5.26,443647
2021-05-07,5.32,5.48,5.25,5.4,499839
2021-05-10,5.43,5.54,5.32,5.4,325681
2021-05-11,5.36,5.41,5.28,5.34,245285
2021-05-12,5.34,5.37,5.15,5.24,305344
2021-05-13,5.22,5.37,5.16,5.34,229935
2021-05-14,5.4,5.46,5.31,5.34,140986
2021-05-17,5.37,5.43,5.24,5.35,129010
2021-05-18,5.38,5.48,5.28,5.38,170420
2021-05-19,5.31,5.35,5.24,5.26,166552
2021-05-20,5.28,5.42,5.28,5.33,124777
2021-05-21,5.3,5.31,5.25,5.27,129117
2021-05-24,5.27,5.27,4.85,5.05,629786
2021-05-25,5.0,5.04,4.6,4.64,1196788
2021-05-26,4.65,4.78,4.55,4.65,483386
2021-05-27,4.67,4.73,4.6,4.69,212030
2021-05-28,4.625,4.84,4.625,4.75,309322
2021-05-31,4.82,4.91,4.755,4.8,213773
2021-06-01,4.85,4.875,4.79,4.81,130027
2021-06-02,4.8,5.1,4.8,4.945,543988
2021-06-04,4.945,4.945,4.825,4.87,141804
2021-06-07,4.825,4.865,4.75,4.83,199082
2021-06-08,4.83,4.845,4.71,4.745,238843
2021-06-09,4.705,4.82,4.68,4.74,152551
2021-06-10,4.75,4.77,4.64,4.69,160951
2021-06-11,4.67,4.74,4.62,4.68,116978
2021-06-14,4.7,4.84,4.65,4.78,185570
2021-06-15,4.805,4.84,4.7,4.705,162642
2021-06-16,4.72,4.745,4.68,4.7,90848
2021-06-17,4.7,4.7,4.56,4.615,215135
2021-06-18,4.625,4.625,4.365,4.365,451429
2021-06-21,4.38,4.5,4.21,4.485,359067
2021-06-22,4.52,4.56,4.455,4.525,90295
2021-06-23,4.595,4.87,4.59,4.72,745193
2021-06-24,4.795,4.8,4.69,4.73,99020
2021-06-25,4.71,4.775,4.6,4.645,168456
2021-06-28,4.6,4.655,4.515,4.625,88620
2021-06-29,4.635,4.64,4.22,4.49,247761
2021-06-30,4.455,4.49,4.35,4.39,135218
2021-07-01,4.35,4.46,4.305,4.33,357997
2021-07-02,4.315,4.44,4.305,4.41,110147
2021-07-05,4.425,4.47,4.33,4.36,89551
2021-07-06,4.39,4.39,4.275,4.28,68265
2021-07-07,4.27,4.3,4.245,4.28,142239
2021-07-08,4.3,4.34,4.27,4.29,51170
2021-07-09,4.315,4.44,4.27,4.38,171045
2021-07-12,4.39,4.48,4.25,4.28,143117
2021-07-13,4.275,4.345,4.23,4.23,112019
2021-07-14,4.24,4.315,4.21,4.27,54289
2021-07-15,4.315,4.41,4.27,4.37,92518
2021-07-16,4.375,4.375,4.285,4.32,47538
2021-07-19,4.31,4.35,4.14,4.15,308487
2021-07-20,4.11,4.295,4.1,4.22,219083
2021-07-21,4.25,4.285,4.17,4.23,173366
2021-07-22,4.2,4.72,4.19,4.45,662572
2021-07-23,4.45,4.57,4.43,4.46,112384
2021-07-26,4.45,4.49,4.38,4.435,103296
2021-07-27,4.46,4.46,4.285,4.285,129151
2021-07-28,4.25,4.495,4.25,4.385,252416
2021-07-29,4.41,4.58,4.385,4.545,337274
2021-07-30,4.53,4.66,4.48,4.555,164000
2021-08-02,4.58,4.62,4.47,4.51,80054
2021-08-03,4.53,4.56,4.44,4.44,121315
2021-08-04,4.44,4.65,4.44,4.525,141919
2021-08-05,4.515,4.995,4.515,4.88,1008725
2021-08-06,4.9,4.95,4.78,4.9,256220
2021-08-09,4.905,5.19,4.905,5.04,573705
2021-08-10,5.05,5.2,5.0,5.03,353476
2021-08-11,5.0,5.09,4.94,5.02,190618
2021-08-12,5.02,5.06,4.81,4.93,324055
2021-08-13,4.98,5.05,4.93,4.945,112257
2021-08-16,4.94,5.03,4.85,4.85,141372
2021-08-17,4.85,4.97,4.72,4.87,234352
2021-08-18,4.87,4.96,4.75,4.8,216874
2021-08-19,4.82,4.88,4.615,4.73,277694
2021-08-20,4.74,4.925,4.63,4.86,245060
2021-08-23,5.03,5.3,5.03,5.23,985761
2021-08-24,5.2,5.22,5.1,5.15,255172
2021-08-25,5.15,5.2,5.07,5.14,230257
2021-08-26,5.12,5.3,5.09,5.12,400257
2021-08-27,5.1,5.14,5.03,5.05,195407
2021-08-30,5.05,5.13,4.945,4.945,417937
2021-08-31,5.06,5.06,4.945,4.95,275856
2021-09-01,4.95,5.38,4.95,5.32,1462322
2021-09-02,5.3,5.36,5.22,5.23,247922
2021-09-03,5.23,5.3,5.19,5.22,121357
2021-09-06,5.22,5.28,5.16,5.24,225119
2021-09-07,5.23,5.38,5.22,5.32,281115
2021-09-08,5.3,5.32,5.18,5.22,236879
2021-09-09,5.23,5.58,5.13,5.47,993262
2021-09-10,5.47,5.63,5.42,5.54,537224
2021-09-13,5.54,5.63,5.49,5.58,280528
2021-09-14,5.6,5.75,5.5,5.71,517145
2021-09-15,5.75,5.9,5.44,5.53,635322
2021-09-16,5.5,5.64,5.28,5.28,809881
2021-09-17,5.29,5.43,5.22,5.22,764922
2021-09-20,5.22,5.22,4.65,4.78,1454181
2021-09-21,4.82,4.88,4.62,4.64,693729
2021-09-22,4.68,4.835,4.68,4.79,360221
2021-09-23,4.845,4.97,4.72,4.75,570074
2021-09-24,4.725,4.765,4.67,4.69,227839
2021-09-27,4.71,4.745,4.55,4.655,283800
2021-09-28,4.655,4.75,4.52,4.585,256756
2021-09-29,4.53,4.59,4.46,4.56,190497
2021-09-30,4.53,4.695,4.5,4.555,392005
2021-10-01,4.5,4.63,4.5,4.54,240368
2021-10-04,4.555,4.59,4.5,4.54,181810
2021-10-05,4.54,4.585,4.505,4.56,144493
2021-10-06,4.575,4.935,4.465,4.795,1131437
2021-10-07,4.78,4.78,4.53,4.6,264804
2021-10-08,4.6,4.61,4.54,4.56,261151
2021-10-11,4.53,4.6,4.515,4.525,177497
2021-10-12,4.53,4.675,4.53,4.57,264115
2021-10-13,4.6,4.715,4.58,4.64,376589
2021-10-14,4.68,4.695,4.56,4.57,223353
2021-10-15,4.595,4.595,4.52,4.57,123805
2021-10-18,4.59,4.6,4.52,4.53,103860
2021-10-19,4.53,4.58,4.51,4.535,97232
2021-10-20,4.52,4.57,4.47,4.48,140582
2021-10-21,4.5,4.525,4.43,4.435,174154
2021-10-22,4.425,4.435,4.34,4.42,164694
2021-10-25,4.45,4.53,4.38,4.42,132054
2021-10-26,4.47,4.47,4.32,4.325,127876
2021-10-27,4.32,4.39,4.3,4.34,133147
2021-10-28,4.355,4.385,4.315,4.355,101760
2021-10-29,4.405,4.455,4.365,4.37,115960
2021-11-02,4.36,4.495,4.36,4.405,222933
2021-11-03,4.465,4.54,4.37,4.43,111390
2021-11-04,4.42,4.46,4.39,4.44,99889
2021-11-05,4.44,4.6,4.43,4.585,410768
2021-11-08,4.64,4.64,4.505,4.52,329701
2021-11-09,4.515,4.545,4.4,4.42,161074
2021-11-10,4.41,4.57,4.4,4.415,152908
2021-11-12,4.41,4.6,4.41,4.57,261411
2021-11-15,4.6,4.64,4.355,4.41,435764
2021-11-16,4.445,4.5,4.36,4.425,117219
2021-11-17,4.42,4.585,4.42,4.57,248369
2021-11-18,4.505,4.55,4.4,4.42,151453
2021-11-19,4.46,4.46,4.02,4.19,761520
2021-11-22,4.2,4.345,4.2,4.26,211037
2021-11-23,4.25,4.3,4.12,4.2,210514
2021-11-24,4.22,4.24,4.165,4.195,49673
2021-11-25,4.2,4.24,4.165,4.2,45797
2021-11-26,4.155,4.17,3.9,3.935,499216
2021-11-29,3.915,4.03,3.75,3.98,328661
2021-11-30,3.93,4.24,3.85,4.24,313110
2021-12-01,4.6,4.645,4.235,4.29,965774
2021-12-02,4.26,4.42,4.15,4.235,281528
2021-12-03,4.315,4.315,4.195,4.2,141321
2021-12-06,4.485,4.485,4.26,4.275,177795
2021-12-07,4.29,4.36,4.2,4.26,150662
2021-12-08,4.26,4.3,4.18,4.265,264607
2021-12-09,4.27,4.35,4.16,4.18,152310
2021-12-10,4.185,4.28,4.17,4.22,100987
2021-12-13,4.22,4.23,4.07,4.07,413885
2021-12-14,4.06,4.08,3.96,4.0,271401
2021-12-15,4.015,4.015,3.85,3.9,299196
2021-12-16,3.88,4.02,3.88,3.995,144541
2021-12-17,3.965,3.99,3.9,3.9,121123
2021-12-20,3.9,3.94,3.75,3.9,471680
2021-12-21,3.91,3.91,3.785,3.815,530355
2021-12-22,3.785,3.86,3.775,3.79,184379
2021-12-23,3.79,3.84,3.63,3.63,510213
2021-12-27,3.65,3.67,3.37,3.45,1710978
2021-12-28,3.405,3.665,3.4,3.65,874188
2021-12-29,3.68,4.08,3.68,3.97,572811
2021-12-30,3.97,3.98,3.85,3.9,181777
2022-01-03,3.89,4.04,3.85,4.01,151199
2022-01-04,4.02,4.2,3.865,4.2,807108
2022-01-05,4.38,4.45,4.24,4.375,586728
2022-01-07,4.375,4.44,4.275,4.395,249068
2022-01-10,4.335,4.42,4.3,4.33,171031
2022-01-11,4.375,4.4,4.305,4.365,105382
2022-01-12,4.38,4.395,4.21,4.29,408572
2022-01-13,4.33,4.385,4.26,4.26,211899
2022-01-14,4.26,4.27,4.19,4.22,144900
2022-01-17,4.2,4.23,4.11,4.23,201964
2022-01-18,4.225,4.225,4.13,4.14,114980
2022-01-19,4.13,4.13,3.94,3.99,391200
2022-01-20,3.92,3.975,3.85,3.88,232479
2022-01-21,3.925,3.925,3.74,3.91,260616
2022-01-24,3.92,3.92,3.25,3.56,742855
2022-01-25,3.58,3.695,3.55,3.605,271463
2022-01-26,3.6,3.78,3.6,3.75,181331
2022-01-27,3.74,3.775,3.66,3.705,144482
2022-01-28,3.75,3.75,3.64,3.65,72205
2022-01-31,3.74,3.775,3.63,3.7,93699
2022-02-01,3.75,3.76,3.69,3.735,69779
2022-02-02,3.74,3.94,3.715,3.85,195382
2022-02-03,3.825,3.895,3.765,3.78,146197
2022-02-04,3.765,3.84,3.735,3.785,77975
2022-02-07,3.75,3.8,3.73,3.745,36579
2022-02-08,3.75,3.82,3.71,3.735,50198
2022-02-09,3.74,3.82,3.73,3.76,59462
2022-02-10,3.735,3.79,3.72,3.72,136211
2022-02-11,3.72,3.75,3.67,3.71,99650
2022-02-14,3.6,3.6,3.41,3.46,434148
2022-02-15,3.44,3.585,3.44,3.52,172980
2022-02-16,3.545,3.59,3.465,3.535,101757
2022-02-17,3.535,3.58,3.33,3.33,232797
2022-02-18,3.24,3.465,3.24,3.36,179382
2022-02-21,3.355,3.425,3.16,3.16,441329
2022-02-22,3.01,3.3,3.0,3.285,309576
2022-02-23,3.285,3.46,3.165,3.23,267928
2022-02-24,2.98,3.0,2.5,2.72,1109422
2022-02-25,2.775,3.07,2.74,2.97,734127
2022-02-28,2.905,3.19,2.9,3.165,213575
2022-03-01,3.16,3.3,3.11,3.15,283665
2022-03-02,3.15,3.23,3.07,3.105,552920
2022-03-03,3.13,3.19,2.905,3.05,493451
2022-03-04,3.05,3.05,2.9,2.93,302179
2022-03-07,2.89,3.05,2.8,2.98,389381
2022-03-08,2.98,3.05,2.95,2.985,235566
2022-03-09,3.005,3.125,3.005,3.07,159971
2022-03-10,3.125,3.125,3.03,3.09,128567
2022-03-11,3.1,3.195,3.055,3.16,138327
2022-03-14,3.17,3.24,3.1,3.185,168186
2022-03-15,3.145,3.26,3.115,3.255,107612
2022-03-16,3.265,3.34,3.14,3.15,222775
2022-03-17,3.15,3.2,3.105,3.12,195056
2022-03-18,3.17,3.19,3.115,3.115,154093
2022-03-21,3.17,3.9,3.16,3.83,1221767
2022-03-22,3.87,3.945,3.61,3.73,767824
2022-03-23,3.765,4.465,3.75,4.38,2404227
2022-03-24,4.34,4.34,4.07,4.2,867657
2022-03-25,4.33,4.46,4.1,4.18,784348
2022-03-28,4.21,4.24,4.08,4.095,250116
2022-03-29,4.1,4.12,3.92,3.95,441047
2022-03-30,3.965,4.05,3.91,3.98,226872
2022-03-31,4.02,4.28,3.95,4.16,599500
2022-04-01,4.19,4.2,4.06,4.145,199667
2022-04-04,4.14,4.18,4.01,4.05,245278
2022-04-05,4.05,4.235,4.02,4.12,354668
2022-04-06,4.13,4.15,3.95,3.98,160919
2022-04-07,4.08,4.08,3.905,3.96,86521
2022-04-08,4.0,4.04,3.87,3.88,139538
2022-04-11,3.865,3.98,3.81,3.95,124130
2022-04-12,3.93,3.96,3.895,3.915,55064
2022-04-13,4.0,4.16,3.95,4.07,161525
2022-04-14,4.04,4.086,4.01,4.02,76397
2022-04-19,4.05,4.078,3.94,4.02,112710
2022-04-20,4.058,4.058,3.952,3.978,43700
2022-04-21,3.956,4.06,3.902,3.942,87836
2022-04-22,3.91,4.04,3.91,3.996,106528
2022-04-25,4.0,4.05,3.82,3.83,242820
2022-04-26,3.884,3.97,3.65,3.68,241600
2022-04-27,3.66,3.74,3.56,3.6,160263
2022-04-28,3.6,3.684,3.57,3.57,81907
2022-04-29,3.6,3.632,3.522,3.53,104215
2022-05-02,3.576,3.576,3.41,3.412,99067
2022-05-04,3.412,3.568,3.41,3.56,141949
2022-05-05,3.61,3.658,3.54,3.586,111644
2022-05-06,3.5,3.53,3.36,3.49,201134
2022-05-09,3.496,3.496,3.262,3.29,174383
2022-05-10,3.29,3.298,3.14,3.25,150807
2022-05-11,3.27,3.31,3.18,3.252,64226
2022-05-12,3.25,3.252,3.162,3.18,192741
2022-05-13,3.22,3.42,3.22,3.362,177673
2022-05-16,3.39,3.528,3.354,3.49,119368
2022-05-17,3.5,3.68,3.49,3.546,125562
2022-05-18,3.592,3.628,3.454,3.49,93139
2022-05-19,3.45,3.478,3.4,3.422,73356
2022-05-20,3.422,3.478,3.322,3.43,69648
2022-05-23,3.47,3.484,3.3,3.39,72940
2022-05-24,3.374,3.374,3.3,3.3,105341
2022-05-25,3.302,3.37,3.27,3.29,66608
2022-05-26,3.336,3.34,3.252,3.33,33394
2022-05-27,3.34,3.394,3.312,3.38,81791
2022-05-30,3.49,4.15,3.45,4.032,762642
2022-05-31,4.098,4.098,3.884,3.958,419731
2022-06-01,4.0,4.038,3.88,3.88,117284
2022-06-02,3.936,3.936,3.716,3.76,176691
2022-06-03,3.8,3.862,3.62,3.63,168496
2022-06-06,3.68,3.7,3.48,3.5,269017
2022-06-07,3.5,3.65,3.48,3.558,122872
2022-06-08,3.598,3.64,3.5,3.51,173345
2022-06-09,3.558,3.58,3.462,3.5,109107
2022-06-10,3.48,3.508,3.35,3.398,133444
2022-06-13,3.356,3.37,3.17,3.17,259169
2022-06-14,3.12,3.24,3.07,3.192,143661
2022-06-15,3.212,3.236,3.088,3.23,180879
2022-06-17,3.23,3.238,3.118,3.18,129441
2022-06-20,3.21,3.3,3.14,3.264,304610
2022-06-21,3.284,3.37,3.25,3.296,264935
2022-06-22,3.258,3.26,3.18,3.24,110390
2022-06-23,3.21,3.37,3.148,3.2,234198
2022-06-24,3.25,3.268,3.18,3.202,147284
2022-06-27,3.2,3.27,3.182,3.184,95014
2022-06-28,3.182,3.3,3.182,3.23,146206
2022-06-29,3.23,3.238,3.178,3.238,132135
2022-06-30,3.2,3.264,3.182,3.218,92911
2022-07-01,3.22,3.25,3.19,3.224,134577
2022-07-04,3.22,3.22,3.15,3.192,88919
2022-07-05,3.202,3.214,3.08,3.16,163858
2022-07-06,3.16,3.2,3.098,3.1,133369
2022-07-07,3.102,3.246,3.082,3.21,213765
2022-07-08,3.262,3.262,3.182,3.246,99052
2022-07-11,3.202,3.232,3.16,3.17,106073
2022-07-12,3.198,3.216,3.15,3.18,90152
2022-07-13,3.16,3.198,3.13,3.15,115421
2022-07-14,3.148,3.3,3.126,3.136,295599
2022-07-15,3.152,3.188,3.102,3.112,106986
2022-07-18,3.16,3.19,3.14,3.168,111730
2022-07-19,3.152,3.168,3.124,3.144,121691
2022-07-20,3.166,3.18,3.112,3.12,149650
2022-07-21,3.118,3.132,3.084,3.09,126361
2022-07-22,3.09,3.12,3.05,3.084,127035
2022-07-25,3.092,3.188,3.07,3.12,252814
2022-07-26,3.116,3.16,3.062,3.096,182397
2022-07-27,3.09,3.102,3.068,3.098,99538
2022-07-28,3.08,3.11,3.068,3.084,98872
2022-07-29,3.094,3.13,3.072,3.11,249665
2022-08-01,3.116,3.12,3.072,3.11,265249
2022-08-02,3.12,3.12,3.08,3.082,143472
2022-08-03,3.094,3.122,3.06,3.122,296208
2022-08-04,3.122,3.21,3.088,3.116,477817
2022-08-05,3.11,3.126,3.062,3.086,143447
2022-08-08,3.112,3.138,3.088,3.12,165770
2022-08-09,3.13,3.13,3.08,3.118,137625
2022-08-10,3.12,3.14,3.084,3.122,178682
2022-08-11,3.124,3.25,3.12,3.25,536522
2022-08-12,3.24,3.28,3.11,3.136,363990
2022-08-16,3.122,3.194,3.11,3.13,176308
2022-08-17,3.15,3.166,3.07,3.076,116045
2022-08-18,3.068,3.114,3.06,3.11,121033
2022-08-19,3.11,3.118,3.086,3.116,37652
2022-08-22,3.118,3.166,3.078,3.126,111507
2022-08-23,3.126,3.138,3.1,3.12,81273
2022-08-24,3.14,3.14,3.1,3.118,82369
2022-08-25,3.118,3.18,3.092,3.12,241400
2022-08-26,3.13,3.172,3.092,3.102,95341
2022-08-29,3.15,3.26,3.11,3.15,327439
2022-08-30,3.2,3.2,3.08,3.08,113427
2022-08-31,3.05,3.098,3.02,3.036,131833
2022-09-01,3.02,3.046,2.872,2.88,280478
2022-09-02,2.9,2.94,2.86,2.94,89649
2022-09-05,2.896,2.936,2.78,2.91,111694
2022-09-06,2.938,2.99,2.86,2.87,68338
2022-09-07,2.928,2.928,2.832,2.888,36825
2022-09-08,2.888,2.968,2.888,2.91,50666
2022-09-09,2.922,2.956,2.85,2.908,83636
2022-09-12,2.92,2.984,2.906,2.93,117022
2022-09-13,2.984,2.984,2.902,2.91,63981
2022-09-14,2.9,2.946,2.876,2.946,61119
2022-09-15,2.908,2.944,2.814,2.86,97657
2022-09-16,2.896,2.906,2.76,2.76,139954
2022-09-19,2.798,2.966,2.776,2.948,111754
2022-09-20,2.97,3.098,2.88,2.88,157283
2022-09-21,2.882,2.988,2.882,2.92,56163
2022-09-22,2.946,2.946,2.85,2.854,90822
2022-09-23,2.854,2.892,2.816,2.816,63693
2022-09-26,2.848,2.858,2.6,2.802,338227
2022-09-27,2.902,3.138,2.902,3.044,391672
2022-09-28,3.032,3.14,2.95,3.024,122314
2022-09-29,3.09,3.09,2.862,2.89,133224
2022-09-30,2.9,2.938,2.87,2.89,55673
2022-10-03,2.922,3.02,2.85,3.02,105736
2022-10-04,3.03,3.16,3.014,3.148,283204
2022-10-05,3.146,3.146,3.07,3.128,61906
2022-10-06,3.104,3.18,3.104,3.122,103066
2022-10-07,3.082,3.114,3.056,3.056,101901
2022-10-10,3.048,3.056,2.988,2.988,48458
2022-10-11,2.98,3.126,2.974,3.124,226682
2022-10-12,3.13,3.2,3.076,3.2,196362
2022-10-13,3.164,3.208,3.1,3.168,132995
2022-10-14,3.202,3.21,3.1,3.12,69471
2022-10-17,3.144,3.144,3.06,3.07,45211
2022-10-18,3.092,3.092,3.01,3.058,106912
2022-10-19,3.04,3.05,2.994,3.042,63175
2022-10-20,3.038,3.08,3.0,3.05,84694
2022-10-21,3.066,3.066,2.97,2.976,102863
2022-10-24,3.01,3.032,2.972,2.98,50767
2022-10-25,3.002,3.04,2.99,3.04,75319
2022-10-26,2.95,3.038,2.936,3.024,256891
2022-10-27,3.002,3.032,2.96,3.018,78582
2022-10-28,3.002,3.18,2.984,3.156,344072
2022-10-31,3.26,3.7,3.26,3.41,1650502
2022-11-02,3.46,3.636,3.44,3.51,469420
2022-11-03,3.51,3.57,3.35,3.47,529541
2022-11-04,3.48,3.57,3.45,3.524,332943
2022-11-07,3.538,3.56,3.48,3.516,378504
2022-11-08,3.5,3.776,3.452,3.738,835248
2022-11-09,3.728,3.738,3.642,3.7,644330
2022-11-10,3.68,3.698,3.582,3.68,464310
2022-11-14,3.704,3.95,3.684,3.85,619443
2022-11-15,3.84,4.18,3.766,4.104,849717
2022-11-16,4.012,4.126,3.882,4.11,1146840
2022-11-17,4.108,4.11,3.934,3.95,795184
2022-11-18,3.926,4.0,3.844,3.85,288940
2022-11-21,3.9,4.0,3.86,3.978,324310
2022-11-22,3.996,4.09,3.86,3.872,383687
2022-11-23,3.908,3.948,3.822,3.834,251825
2022-11-24,3.886,3.94,3.8,3.82,223541
2022-11-25,3.88,3.88,3.806,3.85,209743
2022-11-28,3.874,3.988,3.864,3.92,437399
2022-11-29,3.94,3.94,3.872,3.9,193272
2022-11-30,3.882,3.94,3.862,3.89,174496
2022-12-01,3.936,4.268,3.872,4.25,1146605
2022-12-02,4.25,4.39,4.23,4.38,661196
2022-12-05,4.42,4.69,4.42,4.64,1037642
2022-12-06,4.6,4.63,4.468,4.53,474977
2022-12-07,4.526,4.55,4.47,4.512,243928
2022-12-08,4.51,4.51,4.214,4.446,697243
2022-12-09,4.46,4.532,4.408,4.41,127922
2022-12-12,4.398,4.624,4.302,4.6,315479
2022-12-13,4.638,4.938,4.6,4.9,1015071
2022-12-14,4.9,4.946,4.75,4.76,481762
2022-12-15,4.75,4.75,4.486,4.5,567858
2022-12-16,4.496,4.546,4.364,4.464,425945
2022-12-19,4.498,4.68,4.466,4.548,162331
2022-12-20,4.53,4.55,4.42,4.45,229468
2022-12-21,4.448,4.55,4.422,4.44,128644
2022-12-22,4.444,4.5,4.332,4.336,155420
2022-12-23,4.348,4.348,4.25,4.302,277148
2022-12-27,4.302,4.5,4.28,4.42,335840
2022-12-28,4.42,4.448,4.346,4.41,392572
2022-12-29,4.41,4.418,4.316,4.362,135591
2022-12-30,4.4,4.56,4.36,4.518,210826
2023-01-02,4.52,4.664,4.5,4.506,142881
2023-01-03,4.548,4.62,4.47,4.524,128950
2023-01-04,4.554,4.87,4.508,4.822,584197
2023-01-05,4.82,4.896,4.67,4.732,316855
2023-01-09,4.764,4.84,4.652,4.67,174040
2023-01-10,4.65,4.79,4.6,4.69,183829
2023-01-11,4.68,4.758,4.62,4.622,192265
2023-01-12,4.88,5.6,4.83,5.35,4350614
2023-01-13,5.36,5.48,5.22,5.37,1290631
2023-01-16,5.46,5.95,5.4,5.85,2110816
2023-01-17,5.835,5.95,5.635,5.875,805195
2023-01-18,5.86,5.9,5.57,5.6,812453
2023-01-19,5.51,5.57,5.15,5.25,1276180
2023-01-20,5.3,5.38,5.215,5.335,326092
2023-01-23,5.39,5.54,5.34,5.38,386917
2023-01-24,5.36,5.46,5.24,5.28,409558
2023-01-25,5.3,5.46,5.205,5.33,272161
2023-01-26,5.395,5.42,5.24,5.27,143729
2023-01-27,5.25,5.39,5.17,5.35,267006
2023-01-30,5.345,5.35,5.22,5.23,173327
2023-01-31,5.24,5.39,5.23,5.27,235718
2023-02-01,5.29,5.335,5.04,5.04,449831
2023-02-02,5.12,5.22,4.998,5.1,274962
2023-02-03,5.135,5.135,5.02,5.03,120591
2023-02-06,4.998,5.025,4.84,4.924,359139
2023-02-07,4.914,4.964,4.85,4.88,153953
2023-02-08,4.902,5.14,4.902,4.926,329431
2023-02-09,4.984,5.485,4.98,5.485,1721521
2023-02-10,5.485,5.49,5.12,5.12,911398
2023-02-13,5.15,5.24,5.06,5.16,281639
2023-02-14,5.15,5.175,5.11,5.12,188339
2023-02-15,5.145,5.26,5.12,5.24,167409
2023-02-16,5.3,5.3,5.13,5.19,136144
2023-02-17,5.16,5.26,5.14,5.2,149260
2023-02-20,5.2,5.225,5.095,5.105,169546
2023-02-21,5.095,5.16,4.99,5.0,169342
2023-02-22,4.99,5.085,4.922,5.0,160689
2023-02-23,5.05,5.19,5.05,5.13,103520
2023-02-24,5.16,5.19,5.06,5.095,68176
2023-02-27,5.1,5.15,5.05,5.075,56635
2023-02-28,5.1,5.12,5.0,5.02,111691
2023-03-01,5.075,5.29,5.05,5.215,284735
2023-03-02,5.195,5.195,5.035,5.07,168942
2023-03-03,5.08,5.17,5.06,5.09,185461
2023-03-06,5.165,5.245,5.09,5.22,159350
2023-03-07,5.2,5.65,5.2,5.5,1040404
2023-03-08,5.5,5.545,5.36,5.485,283984
2023-03-09,5.48,5.65,5.4,5.65,481257
2023-03-10,5.5,5.55,5.36,5.52,550089
2023-03-13,5.355,5.48,5.19,5.28,866098
2023-03-14,5.275,5.42,5.175,5.28,300383
2023-03-15,5.28,5.345,5.03,5.05,296007
2023-03-16,5.06,5.19,4.91,5.0,403656
2023-03-17,5.085,5.13,4.802,4.802,435212
2023-03-20,4.714,4.776,4.6,4.73,801970
2023-03-21,4.706,4.73,4.616,4.65,338195
2023-03-22,4.662,4.662,4.5,4.52,278081
2023-03-23,4.5,4.68,4.462,4.52,287433
2023-03-24,4.492,4.512,4.402,4.402,228486
2023-03-27,4.422,4.494,4.27,4.28,293266
2023-03-28,4.3,4.55,4.286,4.372,336822
2023-03-29,4.41,4.67,4.36,4.648,418996
2023-03-30,4.67,4.68,4.512,4.55,280087
2023-03-31,4.576,4.706,4.504,4.64,229151
2023-04-03,4.68,4.76,4.53,4.544,403076
2023-04-04,4.54,4.638,4.51,4.578,178915
2023-04-05,4.49,4.6,4.46,4.578,210295
2023-04-06,4.65,4.65,4.52,4.55,96415
2023-04-11,4.6,4.758,4.58,4.732,468037
2023-04-12,4.748,4.748,4.6,4.61,303437
2023-04-13,4.648,4.674,4.6,4.65,187723
2023-04-14,4.67,4.73,4.56,4.56,295461
2023-04-17,4.63,4.714,4.6,4.65,213002
2023-04-18,4.634,4.714,4.574,4.698,273814
2023-04-19,4.64,4.72,4.6,4.674,276321
2023-04-20,4.695,4.73,4.62,4.63,185878
2023-04-21,4.65,4.675,4.54,4.565,183834
2023-04-24,4.58,4.69,4.5,4.5,260238
2023-04-25,4.49,4.49,4.28,4.34,370271
2023-04-26,4.325,4.395,4.15,4.325,327695
2023-04-27,4.28,4.47,4.265,4.46,172419
